,Company(Maker),Specific_Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad Bean_Origin,Quality,Review_Year
1228,Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,United States,2.75,Missing,Madagascar,Below Average,11.0
1229,Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,United States,3.0,Trinitario,Vietnam,Average,11.0
1230,Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,Missing,Costa Rica,Below Average,8.0
1231,Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,Missing,Costa Rica,Average,8.0
1232,Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,Missing,Trinidad,Above Average,8.0
1233,Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,Missing,Tobago,Above Average,8.0
1234,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru,Above Average,8.0
1235,Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,Below Average,7.0
1236,Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,Average,9.0
1237,Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,Below Average,9.0
1238,Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,Missing,Venezuela,Average,9.0
1239,Nanea,Criollo Blend,1007,2013,85.0,United States,3.5,Missing,United States,Average,8.0
1240,Nathan Miller,Peru,1403,2014,72.0,United States,2.25,Missing,Peru,Below Average,9.0
1241,Nathan Miller,Hispaniola,1403,2014,70.0,United States,2.5,Missing,Dominican Republic,Below Average,9.0
1242,Nathan Miller,Madagascar,1403,2014,73.5,United States,2.5,Trinitario,Madagascar,Below Average,9.0
1243,Nathan Miller,Ghana,1403,2014,70.0,United States,3.5,Forastero,Ghana,Average,9.0
1244,Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,Below Average,5.0
1245,Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad,Above Average,3.0
1246,Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,Missing,Missing,Below Average,2.0
1247,Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,West Africa,Below Average,1.0
1248,Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,Sao Tome,Below Average,1.0
1249,Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,Average,1.0
1250,Nibble,Patanemo,1526,2015,72.0,United States,2.25,Criollo,Venezuela,Below Average,10.0
1251,Nibble,Elvesia P.,1526,2015,72.0,United States,2.75,Trinitario,Dominican Republic,Below Average,10.0
1252,Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,United States,3.0,Trinitario,Madagascar,Average,10.0
1253,Nibble,Tumbes,1526,2015,72.0,United States,3.0,Criollo,Peru,Average,10.0
1254,Night Owl,Peru,1022,2013,75.0,United States,2.75,Missing,Peru,Below Average,8.0
1255,Night Owl,Ecuador,1022,2013,75.0,United States,3.5,Missing,Ecuador,Average,8.0
1256,Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,United States,3.0,Forastero,Ghana,Average,9.0
1257,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,United States,3.0,Trinitario,Belize,Average,9.0
1258,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,United States,3.25,Forastero (Nacional),Peru,Average,9.0
1259,Noir d' Ebine,Venezuela,837,2012,70.0,United States,3.0,Missing,Venezuela,Average,7.0
1260,Noir d' Ebine,Ecuador,841,2012,70.0,United States,3.0,Missing,Ecuador,Average,7.0
1261,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,Missing,Nicaragua,Average,7.0
1262,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Niacragua,2.75,Missing,Nicaragua,Below Average,7.0
1263,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador,Average,7.0
1264,Nuance,"Ghana, 2013",1454,2015,70.0,United States,3.75,Forastero,Ghana,Above Average,10.0
1265,Nuance,"Ecuador, 2013",1458,2015,70.0,United States,2.75,Trinitario,Ecuador,Below Average,10.0
1266,Nuance,"Canoabo, 2013",1458,2015,70.0,United States,3.0,Criollo,Venezuela,Average,10.0
1267,Nuance,"Sambirano Valley, 2012",1458,2015,70.0,United States,3.5,Trinitario,Madagascar,Average,10.0
1268,Nuance,La Red,1470,2015,70.0,United States,3.75,Missing,Dominican Republic,Above Average,10.0
1269,Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil,Average,11.0
1270,Oakland Chocolate Co.,Jamaica,478,2010,70.0,United States,2.5,Trinitario,Jamaica,Below Average,5.0
1271,Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,Above Average,10.0
1272,Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,Above Average,10.0
1273,Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Congo,Above Average,10.0
1274,Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru,Above Average,10.0
1275,Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,Missing,Samoa,Below Average,11.0
1276,Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,Missing,Samoa,Average,11.0
1277,Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,Missing,Papua New Guinea,Below Average,9.0
1278,Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,Missing,Papua New Guinea,Average,9.0
1279,Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,Missing,Papua New Guinea,Average,9.0
1280,Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,Missing,Papua New Guinea,Average,9.0
1281,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,United States,2.75,Trinitario,Trinidad,Below Average,10.0
1282,Ohiyo,Tanzania,1598,2015,70.0,United States,3.0,Missing,Tanzania,Average,10.0
1283,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia,Average,6.0
1284,Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,United States,3.0,Missing,Dominican Republic,Average,5.0
1285,Olive and Sinclair,Ghana prototype,486,2010,72.0,United States,3.0,Forastero,Ghana,Average,5.0
1286,Olive and Sinclair,Dark 67,457,2009,67.0,United States,2.75,Missing,Ghana,Below Average,4.0
1287,Olive and Sinclair,Dark 67,457,2009,67.0,United States,2.75,Missing,Dominican Republic,Below Average,4.0
1288,Olive and Sinclair,Dark 75,457,2009,75.0,United States,3.0,Missing,Ghana,Average,4.0
1289,Olive and Sinclair,Dark 75,457,2009,75.0,United States,3.0,Missing,Dominican Republic,Average,4.0
1290,Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,Missing,Carribean,Below Average,6.0
1291,Olivia,Carribean,688,2011,76.0,Canada,2.75,Missing,Carribean,Below Average,6.0
1292,Olivia,Carribean,688,2011,85.0,Canada,2.75,Missing,Carribean,Below Average,6.0
1293,Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,Missing,Carribean,Average,6.0
1294,Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana,Below Average,6.0
1295,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,Tanzania,Above Average,11.0
1296,Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,Missing,Papua New Guinea,Average,9.0
1297,Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar,Average,9.0
1298,organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,Below Average,8.0
1299,organicfair,La Red,1165,2013,72.0,Canada,2.75,Missing,Dominican Republic,Below Average,8.0
1300,organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua,Below Average,8.0
1301,organicfair,Caribe,1165,2013,72.0,Canada,3.0,Missing,Dominican Republic,Average,8.0
1302,organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador,Average,8.0
1303,Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,Missing,Papua New Guinea,Below Average,9.0
1304,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,Missing,Average,9.0
1305,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,Missing,Bolivia,Above Average,6.0
1306,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo,Average,4.0
1307,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru,Average,4.0
1308,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,Missing,Bolivia,Average,4.0
1309,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,United States,3.0,Criollo,United States,Average,4.0
1310,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,United States,3.0,Missing,United States,Average,1.0
1311,Orquidea,Peru,859,2012,65.0,Peru,3.0,Missing,Peru,Average,7.0
1312,Orquidea,Peru,859,2012,72.0,Peru,3.0,Missing,Peru,Average,7.0
1313,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,Missing,Colombia,Above Average,11.0
1314,Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,Missing,Ecuador,Average,9.0
1315,Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,Missing,Ecuador,Average,9.0
1316,Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,Missing,Ecuador,Above Average,9.0
1317,Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,Missing,Ecuador,Above Average,9.0
1318,Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,Missing,Ecuador,Below Average,7.0
1319,Pacari,Piura,863,2012,70.0,Ecuador,4.0,Missing,Peru,Above Average,7.0
1320,Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,Missing,Ecuador,Average,6.0
1321,Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Below Average,3.0
1322,Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador,Below Average,3.0
1323,Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Average,3.0
1324,Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador,Below Average,3.0
1325,Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Average,3.0
1326,Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,Missing,Guatemala,Below Average,11.0
1327,Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,Average,11.0
1328,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,Missing,Bolivia,Average,10.0
1329,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad,Average,10.0
1330,Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,Missing,Tanzania,Average,10.0
1331,Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam,Above Average,10.0
1332,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,Missing,Bolivia,Below Average,9.0
1333,Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar,Above Average,9.0
1334,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,Missing,Ecuador,Below Average,9.0
1335,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,Trinidad,Average,9.0
1336,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,Ecuador,Average,9.0
1337,Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad,Above Average,9.0
1338,Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,Missing,Fiji,Average,11.0
1339,Park 75,South America,1363,2014,65.0,United States,3.5,Missing,South America,Average,9.0
1340,Parliament,Kilombero Valley,1856,2016,70.0,United States,3.25,Missing,Tanzania,Average,11.0
1341,Parliament,"Lachua, Q'egchi families",1542,2015,70.0,United States,3.5,Missing,Guatemala,Average,10.0
1342,Parliament,Alto Beni,1251,2014,70.0,United States,3.0,Missing,Bolivia,Average,9.0
1343,Parliament,Oko Caribe,1255,2014,70.0,United States,3.5,Missing,Dominican Republic,Average,9.0
1344,Pascha,Peru,1137,2013,55.0,Peru,2.5,Missing,Peru,Below Average,8.0
1345,Pascha,Peru,1137,2013,70.0,Peru,2.75,Missing,Peru,Below Average,8.0
1346,Patric,Signature Blend,636,2011,70.0,United States,3.75,Blend,Missing,Above Average,6.0
1347,Patric,Madagascar,331,2009,75.0,United States,4.0,Trinitario,Madagascar,Above Average,4.0
1348,Patric,Madagascar,439,2009,67.0,United States,3.5,Trinitario,Madagascar,Average,4.0
1349,Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,United States,3.5,Trinitario,Venezuela,Average,4.0
1350,Patric,Madagascar,196,2007,70.0,United States,4.0,Trinitario,Madagascar,Above Average,2.0
1351,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,United States,4.0,Missing,Peru,Above Average,8.0
1352,Paul Young,"Madagascar, w/ shell",1271,2014,73.0,United Kingdom,2.25,Trinitario,Madagascar,Below Average,9.0
1353,Paul Young,"Madagascar, w/ shell",1271,2014,64.0,United Kingdom,2.75,Trinitario,Madagascar,Below Average,9.0
1354,Peppalo,Dominican Republic,1454,2015,82.0,United States,3.0,Missing,Dominican Republic,Average,10.0
1355,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon,Average,10.0
1356,Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela,Average,5.0
1357,Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad,Average,5.0
1358,Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,Criollo,Cuba,Above Average,5.0
1359,Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,Forastero,Cuba,Above Average,5.0
1360,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru,Average,5.0
1361,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil,Average,4.0
1362,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,Average,4.0
1363,Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,Venezuela,Above Average,2.0
1364,Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,Java,Above Average,2.0
1365,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador,Above Average,2.0
1366,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar,Above Average,2.0
1367,Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,Venezuela,Average,2.0
1368,Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,Ghana,Average,2.0
1369,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico,Above Average,1.0
1370,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,Criollo,Indonesia,Average,1.0
1371,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela,Above Average,1.0
1372,Pinellas,Wampusirpi Region,1772,2016,80.0,United States,2.5,Missing,Honduras,Below Average,11.0
1373,Pitch Dark,Tenor,1506,2015,62.0,United States,2.5,Missing,Nicaragua,Below Average,10.0
1374,Pitch Dark,Johe,1506,2015,80.0,United States,2.75,Missing,Nicaragua,Below Average,10.0
1375,Pitch Dark,Chuno,1510,2015,80.0,United States,2.75,Criollo,Nicaragua,Below Average,10.0
1376,Pitch Dark,Chuno,1510,2015,80.0,United States,2.75,Trinitario,Nicaragua,Below Average,10.0
1377,Pitch Dark,Nicalizo,1510,2015,80.0,United States,2.75,Trinitario,Nicaragua,Below Average,10.0
1378,Pitch Dark,Rugoso,1510,2015,80.0,United States,3.25,Missing,Nicaragua,Average,10.0
1379,Pitch Dark,Akesson Estate,1311,2014,73.0,United States,3.25,Trinitario,Madagascar,Average,9.0
1380,Pitch Dark,Namau Village,1315,2014,73.0,United States,2.5,Trinitario,Fiji,Below Average,9.0
1381,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,United States,3.25,Missing,Ecuador,Average,9.0
1382,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,United States,3.5,Missing,Ecuador,Average,9.0
1383,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,United States,2.5,Missing,Dominican Republic,Below Average,7.0
1384,Pomm (aka Dead Dog),Peru,829,2012,82.0,United States,2.75,Criollo,Peru,Below Average,7.0
1385,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,United States,3.75,Missing,Dominican Republic,Above Average,11.0
1386,Potomac,"Cuyagua, 2013",1387,2014,70.0,United States,3.75,Missing,Venezuela,Above Average,9.0
1387,Potomac,Upala w/ nibs,647,2011,70.0,United States,3.5,Matina,Costa Rica,Average,6.0
1388,Potomac,"Upala, Batch 18",654,2011,70.0,United States,3.0,Matina,Costa Rica,Average,6.0
1389,Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,United States,2.75,Missing,Peru,Below Average,6.0
1390,Potomac,Bahia,789,2011,70.0,United States,3.5,Missing,Brazil,Average,6.0
1391,Potomac,"Upala, Batch 12",607,2010,82.0,United States,3.75,Matina,Costa Rica,Above Average,5.0
1392,Pralus,Peru,1446,2015,75.0,France,3.25,Missing,Peru,Average,10.0
1393,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela,Average,6.0
1394,Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela,Average,5.0
1395,Pralus,Cuyagua,451,2009,75.0,France,2.0,Missing,Venezuela,Below Average,4.0
1396,Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,Papua New Guinea,Average,3.0
1397,Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar,Average,3.0
1398,Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,Missing,Dominican Republic,Below Average,3.0
1399,Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,Missing,Brazil,Average,3.0
1400,Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,Sao Tome,Above Average,2.0
1401,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil,Average,1.0
1402,Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,Tanzania,Average,1.0
1403,Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,Sao Tome,Average,1.0
1404,Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,Principe,Average,1.0
1405,Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad,Average,1.0
1406,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar,Above Average,1.0
1407,Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia,Average,1.0
1408,Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela,Average,1.0
1409,Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica,Above Average,1.0
1410,Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador,Average,1.0
1411,Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu,Average,1.0
1412,Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana,Average,1.0
1413,Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia,Average,1.0
1414,Pralus,Fortissima,93,2006,80.0,France,4.0,Criollo,Ecuador,Above Average,1.0
1415,Pralus,Fortissima,93,2006,80.0,France,4.0,Trinitario,Ecuador,Above Average,1.0
1416,Pralus,Cuba,99,2006,75.0,France,3.0,Trinitario,Cuba,Average,1.0
1417,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,Trinitario,Venezuela,Average,1.0
1418,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,Forastero,Venezuela,Average,1.0
1419,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,Trinitario,Ghana,Average,1.0
1420,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,Forastero,Ghana,Average,1.0
1421,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,Criollo,Indonesia,Average,1.0
1422,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,Forastero,Indonesia,Average,1.0
1423,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,Criollo,Ghana,Average,1.0
1424,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,Forastero,Ghana,Average,1.0
1425,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,United Kingdom,3.5,Missing,Ecuador,Average,11.0
1426,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,United Kingdom,3.5,Trinitario,Grenada,Average,10.0
1427,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,United Kingdom,3.5,Criollo,Madagascar,Average,10.0
1428,Pump Street Bakery,Honduras,1688,2015,80.0,United Kingdom,2.75,Missing,Honduras,Below Average,10.0
1429,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,United Kingdom,2.75,Trinitario,Venezuela,Below Average,9.0
1430,Pump Street Bakery,Guantupi River,1223,2014,75.0,United Kingdom,3.0,Forastero (Nacional),Ecuador,Average,9.0
1431,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,United Kingdom,3.25,Trinitario,Madagascar,Average,9.0
1432,Pump Street Bakery,Guantupi River,1227,2014,85.0,United Kingdom,2.75,Forastero (Nacional),Ecuador,Below Average,9.0
1433,Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,Missing,Venezuela,Below Average,7.0
1434,Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,Missing,Brazil,Average,8.0
1435,Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,Missing,Brazil,Average,8.0
1436,Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,Missing,Brazil,Below Average,8.0
1437,Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,Missing,Brazil,Average,8.0
